Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WOffRating,LOffRating,WTempo,LTempo,WfgEff,LfgEff,WftRate,LftRate,Wwab,Lwab,Wtalent,Ltalent,Wsos,Lsos,WThreepg,LThreepg,WFTPG,LFTPG,WPDiffPG,LPDiffPG,WOffRank,LOffRank,WDefRank,LDefRank
2012,136,1246,81,1443,66,N,0,,,,,,,,,,,,,,,,,,,,,,,,
2012,136,1257,69,1172,62,N,0,106.2,112.0,66.1,67.4,47.3257,50.9245,36.2122,36.6614,5.6,-0.4,73.332,26.31,29.249,14.315,5.885714285714286,7.741935483870968,14.485714285714286,16.64516129032258,7.6571428571428575,9.451612903225806,112.0,33.0,1.0,141.0
2012,136,1266,88,1140,68,N,0,111.5,106.3,70.0,72.6,50.1476,52.0413,40.8755,36.5423,6.2,0.3,52.745,12.537,28.97,17.804,5.6875,6.806451612903226,17.25,15.612903225806452,9.71875,10.774193548387096,40.0,111.0,14.0,21.0
2012,136,1293,58,1161,41,N,0,108.5,111.9,65.0,63.6,53.5441,52.9611,45.2746,42.2579,3.8,-1.0,4.462,17.155,10.654,21.586,7.428571428571429,6.0,17.5,16.774193548387096,11.857142857142858,2.6774193548387095,80.0,35.0,20.0,189.0
2012,136,1307,75,1253,68,N,0,110.8,111.7,65.5,66.4,52.7687,52.3473,38.7622,42.5339,2.9,0.9,42.692,9.819,17.632,20.418,7.6875,6.612903225806452,15.1875,16.0,12.90625,9.161290322580646,51.0,38.0,15.0,53.0
2012,136,1326,78,1259,59,N,0,118.1,103.9,66.9,63.6,52.0946,47.1815,38.1081,42.9538,7.9,-1.5,87.821,20.388,31.751,13.469,4.852941176470588,5.0,14.735294117647058,16.59375,15.705882352941176,3.78125,6.0,150.0,4.0,116.0
2012,136,1393,72,1421,65,N,0,117.7,110.4,64.4,68.2,52.064,52.6486,32.885,48.0871,10.9,-3.3,80.128,4.116,26.368,12.309,6.393939393939394,6.4,13.030303030303031,20.6,14.181818181818182,6.2,7.0,55.0,16.0,219.0
2012,136,1433,62,1455,59,N,0,106.9,116.1,65.0,65.7,47.5502,53.7705,36.2567,34.5902,2.2,4.4,36.77,13.827,15.249,19.263,7.411764705882353,7.0,14.558823529411764,15.129032258064516,8.617647058823529,14.161290322580646,96.0,11.0,23.0,26.0
2012,136,1435,79,1217,70,N,0,115.6,108.8,64.7,60.7,54.0604,52.5489,40.0833,42.0391,4.0,2.2,85.14,22.898,29.822,13.314,8.647058823529411,5.793103448275862,14.852941176470589,15.206896551724139,7.9411764705882355,10.03448275862069,14.0,72.0,35.0,29.0
2012,136,1458,73,1285,49,N,0,113.7,103.7,57.5,64.2,50.1067,52.5268,30.6667,39.6083,5.0,-1.7,58.91,24.191,30.936,8.906,7.606060606060606,6.413793103448276,12.030303030303031,15.172413793103448,11.0,9.03448275862069,25.0,155.0,8.0,63.0
2012,137,1153,65,1400,59,N,0,109.5,112.9,62.9,64.9,48.0401,48.4951,29.3072,42.5532,3.1,0.9,59.329,83.811,26.957,30.593,7.147058823529412,5.757575757575758,11.235294117647058,17.848484848484848,7.323529411764706,6.242424242424242,62.0,31.0,22.0,64.0
2012,137,1166,58,1104,57,N,0,119.2,106.1,65.9,61.9,57.8036,49.1289,38.0362,36.1789,4.7,1.5,35.4,84.233,19.015,26.959,8.181818181818182,4.03125,15.787878787878787,13.65625,10.484848484848484,6.8125,5.0,115.0,166.0,6.0
2012,137,1196,71,1438,45,N,0,120.4,105.2,64.2,59.3,54.8456,50.6662,33.2542,35.4061,3.1,2.0,83.164,59.204,29.274,24.63,9.93939393939394,4.903225806451613,13.484848484848484,12.806451612903226,10.242424242424242,9.387096774193548,3.0,133.0,80.0,5.0
2012,137,1199,66,1382,63,N,0,107.6,110.6,66.6,63.0,51.222,50.8002,34.7894,42.0865,4.3,-1.1,71.293,4.592,28.697,21.028,6.151515151515151,5.387096774193548,13.636363636363637,17.096774193548388,7.424242424242424,5.67741935483871,89.0,53.0,10.0,93.0
2012,137,1207,74,1125,59,N,0,111.2,117.1,62.1,67.2,51.3938,55.5132,38.8493,38.7195,4.7,0.8,86.738,14.906,30.075,15.656,5.466666666666667,8.818181818181818,14.5,16.757575757575758,9.333333333333334,13.878787878787879,45.0,9.0,9.0,121.0
2012,137,1242,65,1178,50,N,0,114.0,108.1,66.3,67.1,52.2822,48.0193,39.7879,43.2548,8.3,-5.2,72.255,43.165,30.956,14.806,6.0,4.454545454545454,15.696969696969697,17.818181818181817,13.090909090909092,2.9393939393939394,23.0,82.0,3.0,164.0
2012,137,1250,75,1181,70,N,0,108.6,117.7,67.6,66.4,50.3561,52.7937,38.0468,45.1175,-1.3,8.0,4.923,74.552,12.009,30.241,7.40625,8.121212121212121,16.71875,17.87878787878788,10.21875,9.06060606060606,76.0,8.0,96.0,79.0
2012,137,1277,89,1254,67,N,0,114.7,108.7,64.3,73.4,52.7101,53.2216,37.7921,49.6907,8.7,-2.6,67.935,11.914,34.349,9.99,5.529411764705882,6.575757575757576,14.794117647058824,20.87878787878788,13.029411764705882,4.545454545454546,17.0,75.0,2.0,272.0
2012,137,1301,79,1361,65,N,0,112.1,107.0,67.0,65.8,50.4217,50.084,36.2699,35.7783,0.5,2.9,66.243,30.659,25.85,21.466,5.352941176470588,5.580645161290323,14.676470588235293,14.161290322580646,5.352941176470588,5.870967741935484,32.0,95.0,78.0,44.0
2012,137,1313,86,1281,84,N,0,100.9,125.1,66.6,65.4,49.4361,57.9692,42.4275,37.5321,-2.8,8.8,2.297,56.368,10.649,26.073,5.34375,8.235294117647058,15.59375,16.058823529411764,2.8125,14.558823529411764,211.0,1.0,165.0,111.0
2012,137,1314,77,1436,58,N,0,116.1,105.3,70.9,61.9,49.7776,49.3204,37.2826,37.3236,8.4,-5.5,91.131,8.069,27.923,10.413,5.0588235294117645,5.411764705882353,16.91176470588235,14.882352941176471,15.117647058823529,6.735294117647059,12.0,131.0,11.0,119.0
2012,137,1325,65,1276,60,N,0,106.6,114.3,66.0,60.1,48.9466,53.4282,36.2567,28.6461,0.3,6.4,37.553,59.445,13.978,35.211,7.242424242424242,8.125,14.242424242424242,10.875,7.545454545454546,4.5,102.0,19.0,32.0,56.0
2012,137,1345,72,1388,69,N,0,116.2,114.3,64.3,63.4,51.0649,53.2506,34.1258,38.8889,1.9,2.8,75.327,20.933,30.358,17.195,8.212121212121213,7.2,12.878787878787879,15.666666666666666,6.181818181818182,10.933333333333334,10.0,20.0,114.0,91.0
2012,137,1378,58,1396,44,N,0,103.9,113.3,58.5,65.9,48.3284,53.1046,34.1349,34.1503,0.1,4.2,31.296,25.26,28.86,24.848,4.59375,7.290322580645161,11.84375,14.161290322580646,1.5,6.129032258064516,151.0,28.0,13.0,92.0
2012,137,1387,61,1272,54,N,0,111.9,114.2,61.9,67.5,51.7674,54.0021,35.5188,41.3376,2.8,3.0,30.227,80.817,20.497,21.423,7.161290322580645,5.382352941176471,13.419354838709678,16.264705882352942,11.709677419354838,12.147058823529411,34.0,22.0,12.0,17.0
2012,137,1462,67,1323,63,N,0,108.7,110.9,66.4,60.2,49.7229,49.5278,41.2594,37.3889,0.7,2.3,65.926,73.672,26.514,28.605,4.878787878787879,6.424242424242424,15.666666666666666,14.242424242424242,3.3333333333333335,4.96969696969697,74.0,50.0,49.0,55.0
2012,138,1124,80,1160,63,N,0,116.0,104.8,65.6,65.1,52.3261,49.4581,35.7314,43.1831,7.0,-0.3,60.038,46.976,30.445,22.136,6.7272727272727275,5.5625,15.363636363636363,15.28125,9.0,2.71875,13.0,137.0,34.0,46.0
2012,138,1231,63,1433,61,N,0,120.2,106.9,66.7,65.0,55.1608,47.5502,44.5021,36.2567,5.9,2.2,76.334,36.77,30.826,15.249,6.393939393939394,7.411764705882353,18.939393939393938,14.558823529411764,11.727272727272727,8.617647058823529,4.0,96.0,72.0,23.0
2012,138,1246,87,1235,71,N,0,122.2,113.9,65.4,65.8,53.7589,52.6218,41.726,38.7182,11.3,2.0,95.267,63.108,27.605,26.236,5.735294117647059,8.875,16.294117647058822,14.5625,17.676470588235293,6.46875,2.0,24.0,7.0,66.0
2012,138,1257,59,1307,56,N,0,106.2,110.8,66.1,65.5,47.3257,52.7687,36.2122,38.7622,5.6,2.9,73.332,42.692,29.249,17.632,5.885714285714286,7.6875,14.485714285714286,15.1875,7.6571428571428575,12.90625,112.0,51.0,1.0,15.0
2012,138,1266,62,1293,53,N,0,111.5,108.5,70.0,65.0,50.1476,53.5441,40.8755,45.2746,6.2,3.8,52.745,4.462,28.97,10.654,5.6875,7.428571428571429,17.25,17.5,9.71875,11.857142857142858,40.0,80.0,14.0,20.0
2012,138,1326,73,1211,66,N,0,118.1,113.1,66.9,64.8,52.0946,53.5694,38.1081,46.2291,7.9,2.1,87.821,40.784,31.751,16.61,4.852941176470588,6.387096774193548,14.735294117647058,17.70967741935484,15.705882352941176,10.774193548387096,6.0,30.0,4.0,33.0
2012,138,1393,75,1243,59,N,0,117.7,109.8,64.4,66.5,52.064,48.8643,32.885,43.2126,10.9,2.2,80.128,47.44,26.368,27.769,6.393939393939394,5.709677419354839,13.030303030303031,16.032258064516128,14.181818181818182,7.709677419354839,7.0,59.0,16.0,18.0
2012,138,1458,60,1435,57,N,0,113.7,115.6,57.5,64.7,50.1067,54.0604,30.6667,40.0833,5.0,4.0,58.91,85.14,30.936,29.822,7.606060606060606,8.647058823529411,12.030303030303031,14.852941176470589,11.0,7.9411764705882355,25.0,14.0,8.0,35.0
2012,139,1153,62,1199,56,N,0,109.5,107.6,62.9,66.6,48.0401,51.222,29.3072,34.7894,3.1,4.3,59.329,71.293,26.957,28.697,7.147058823529412,6.151515151515151,11.235294117647058,13.636363636363637,7.323529411764706,7.424242424242424,62.0,89.0,22.0,10.0
2012,139,1196,84,1313,50,N,0,120.4,100.9,64.2,66.6,54.8456,49.4361,33.2542,42.4275,3.1,-2.8,83.164,2.297,29.274,10.649,9.93939393939394,5.34375,13.484848484848484,15.59375,10.242424242424242,2.8125,3.0,211.0,80.0,165.0
2012,139,1242,63,1345,60,N,0,114.0,116.2,66.3,64.3,52.2822,51.0649,39.7879,34.1258,8.3,1.9,72.255,75.327,30.956,30.358,6.0,8.212121212121213,15.696969696969697,12.878787878787879,13.090909090909092,6.181818181818182,23.0,10.0,3.0,114.0
2012,139,1277,65,1387,61,N,0,114.7,111.9,64.3,61.9,52.7101,51.7674,37.7921,35.5188,8.7,2.8,67.935,30.227,34.349,20.497,5.529411764705882,7.161290322580645,14.794117647058824,13.419354838709678,13.029411764705882,11.709677419354838,17.0,34.0,2.0,12.0
2012,139,1301,66,1207,63,N,0,112.1,111.2,67.0,62.1,50.4217,51.3938,36.2699,38.8493,0.5,4.7,66.243,86.738,25.85,30.075,5.352941176470588,5.466666666666667,14.676470588235293,14.5,5.352941176470588,9.333333333333334,32.0,45.0,78.0,9.0
2012,139,1314,87,1166,73,N,0,116.1,119.2,70.9,65.9,49.7776,57.8036,37.2826,38.0362,8.4,4.7,91.131,35.4,27.923,19.015,5.0588235294117645,8.181818181818182,16.91176470588235,15.787878787878787,15.117647058823529,10.484848484848484,12.0,5.0,11.0,166.0
2012,139,1325,62,1378,56,N,0,106.6,103.9,66.0,58.5,48.9466,48.3284,36.2567,34.1349,0.3,0.1,37.553,31.296,13.978,28.86,7.242424242424242,4.59375,14.242424242424242,11.84375,7.545454545454546,1.5,102.0,151.0,32.0,13.0
2012,139,1462,70,1250,58,N,0,108.7,108.6,66.4,67.6,49.7229,50.3561,41.2594,38.0468,0.7,-1.3,65.926,4.923,26.514,12.009,4.878787878787879,7.40625,15.666666666666666,16.71875,3.3333333333333335,10.21875,74.0,76.0,49.0,96.0
2012,143,1196,68,1266,58,N,0,120.4,111.5,64.2,70.0,54.8456,50.1476,33.2542,40.8755,3.1,6.2,83.164,52.745,29.274,28.97,9.93939393939394,5.6875,13.484848484848484,17.25,10.242424242424242,9.71875,3.0,40.0,80.0,14.0
2012,143,1257,57,1277,44,N,0,106.2,114.7,66.1,64.3,47.3257,52.7101,36.2122,37.7921,5.6,8.7,73.332,67.935,29.249,34.349,5.885714285714286,5.529411764705882,14.485714285714286,14.794117647058824,7.6571428571428575,13.029411764705882,112.0,17.0,1.0,2.0
2012,143,1326,81,1153,66,N,0,118.1,109.5,66.9,62.9,52.0946,48.0401,38.1081,29.3072,7.9,3.1,87.821,59.329,31.751,26.957,4.852941176470588,7.147058823529412,14.735294117647058,11.235294117647058,15.705882352941176,7.323529411764706,6.0,62.0,4.0,22.0
2012,143,1393,64,1458,63,N,0,117.7,113.7,64.4,57.5,52.064,50.1067,32.885,30.6667,10.9,5.0,80.128,58.91,26.368,30.936,6.393939393939394,7.606060606060606,13.030303030303031,12.030303030303031,14.181818181818182,11.0,7.0,25.0,16.0,8.0
2012,144,1124,75,1462,70,N,0,116.0,108.7,65.6,66.4,52.3261,49.7229,35.7314,41.2594,7.0,0.7,60.038,65.926,30.445,26.514,6.7272727272727275,4.878787878787879,15.363636363636363,15.666666666666666,9.0,3.3333333333333335,13.0,74.0,34.0,49.0
2012,144,1242,60,1301,57,N,0,114.0,112.1,66.3,67.0,52.2822,50.4217,39.7879,36.2699,8.3,0.5,72.255,66.243,30.956,25.85,6.0,5.352941176470588,15.696969696969697,14.676470588235293,13.090909090909092,5.352941176470588,23.0,32.0,3.0,78.0
2012,144,1246,102,1231,90,N,0,122.2,120.2,65.4,66.7,53.7589,55.1608,41.726,44.5021,11.3,5.9,95.267,76.334,27.605,30.826,5.735294117647059,6.393939393939394,16.294117647058822,18.939393939393938,17.676470588235293,11.727272727272727,2.0,4.0,7.0,72.0
2012,144,1314,73,1325,65,N,1,116.1,106.6,70.9,66.0,49.7776,48.9466,37.2826,36.2567,8.4,0.3,91.131,37.553,27.923,13.978,5.0588235294117645,7.242424242424242,16.91176470588235,14.242424242424242,15.117647058823529,7.545454545454546,12.0,102.0,11.0,32.0
2012,145,1257,72,1196,68,N,0,106.2,120.4,66.1,64.2,47.3257,54.8456,36.2122,33.2542,5.6,3.1,73.332,83.164,29.249,29.274,5.885714285714286,9.93939393939394,14.485714285714286,13.484848484848484,7.6571428571428575,10.242424242424242,112.0,3.0,1.0,80.0
2012,145,1326,77,1393,70,N,0,118.1,117.7,66.9,64.4,52.0946,52.064,38.1081,32.885,7.9,10.9,87.821,80.128,31.751,26.368,4.852941176470588,6.393939393939394,14.735294117647058,13.030303030303031,15.705882352941176,14.181818181818182,6.0,7.0,4.0,16.0
2012,146,1242,80,1314,67,N,0,114.0,116.1,66.3,70.9,52.2822,49.7776,39.7879,37.2826,8.3,8.4,72.255,91.131,30.956,27.923,6.0,5.0588235294117645,15.696969696969697,16.91176470588235,13.090909090909092,15.117647058823529,23.0,12.0,3.0,11.0
2012,146,1246,82,1124,70,N,0,122.2,116.0,65.4,65.6,53.7589,52.3261,41.726,35.7314,11.3,7.0,95.267,60.038,27.605,30.445,5.735294117647059,6.7272727272727275,16.294117647058822,15.363636363636363,17.676470588235293,9.0,2.0,13.0,7.0,34.0
2012,152,1242,64,1326,62,N,0,114.0,118.1,66.3,66.9,52.2822,52.0946,39.7879,38.1081,8.3,7.9,72.255,87.821,30.956,31.751,6.0,4.852941176470588,15.696969696969697,14.735294117647058,13.090909090909092,15.705882352941176,23.0,6.0,3.0,4.0
2012,152,1246,69,1257,61,N,0,122.2,106.2,65.4,66.1,53.7589,47.3257,41.726,36.2122,11.3,5.6,95.267,73.332,27.605,29.249,5.735294117647059,5.885714285714286,16.294117647058822,14.485714285714286,17.676470588235293,7.6571428571428575,2.0,112.0,7.0,1.0
2012,154,1246,67,1242,59,N,0,122.2,114.0,65.4,66.3,53.7589,52.2822,41.726,39.7879,11.3,8.3,95.267,72.255,27.605,30.956,5.735294117647059,6.0,16.294117647058822,15.696969696969697,17.676470588235293,13.090909090909092,2.0,23.0,7.0,3.0
2013,134,1299,73,1251,72,N,0,93.2,101.3,65.5,64.4,45.6674,48.5642,42.5727,38.4009,-11.5,-15.6,0.2,0.2,9.659,10.16,5.794117647058823,6.78125,14.705882352941176,15.21875,0.20588235294117646,-3.40625,311.0,196.0,96.0,312.0
2013,134,1388,67,1292,54,N,0,116.1,107.3,62.9,63.4,53.6859,51.1723,36.9658,41.3849,2.5,0.7,20.444,13.326,19.997,12.743,7.84375,5.363636363636363,14.90625,15.818181818181818,11.5625,13.454545454545455,11.0,89.0,73.0,28.0
2013,135,1241,68,1254,55,N,0,100.2,110.5,62.9,67.3,47.5786,54.374,36.7852,45.5736,-8.9,-8.6,18.227,9.265,10.325,9.217,5.735294117647059,7.363636363636363,14.382352941176471,17.90909090909091,0.8235294117647058,3.0606060606060606,218.0,48.0,141.0,327.0
2013,135,1247,80,1129,71,N,0,111.8,113.2,64.6,64.8,51.8902,51.7502,31.3309,33.7357,0.3,-0.2,25.678,0.423,23.333,25.683,7.6,7.517241379310345,13.366666666666667,13.96551724137931,6.466666666666667,4.620689655172414,34.0,25.0,87.0,119.0
2013,136,1112,81,1125,64,N,0,115.4,111.6,65.5,65.9,52.4832,56.5029,37.3513,32.7746,4.6,0.1,89.719,12.834,26.545,15.327,7.65625,8.3,15.5625,13.333333333333334,9.59375,12.266666666666667,13.0,37.0,32.0,69.0
2013,136,1139,68,1137,56,N,0,110.5,107.3,63.6,61.9,50.6944,49.6011,38.3547,35.6695,4.7,1.0,60.376,1.731,29.694,13.42,6.545454545454546,4.625,14.0,14.4375,4.909090909090909,9.5625,47.0,87.0,48.0,43.0
2013,136,1143,64,1424,61,N,0,107.3,106.0,64.9,67.9,48.0,48.9712,31.2,36.7284,0.5,1.8,60.347,72.603,27.791,24.074,4.032258064516129,6.484848484848484,12.870967741935484,14.727272727272727,3.161290322580645,7.515151515151516,88.0,115.0,39.0,12.0
2013,136,1161,84,1281,72,N,0,117.9,114.9,63.8,66.3,49.1558,51.2419,44.0632,35.072,1.9,1.2,33.913,60.673,23.522,26.096,5.129032258064516,6.303030303030303,17.258064516129032,15.393939393939394,8.709677419354838,10.06060606060606,6.0,15.0,104.0,63.0
2013,136,1211,64,1380,58,N,0,120.5,99.3,63.3,63.4,54.9277,49.1139,40.8141,40.2532,7.6,-5.7,33.185,10.29,22.395,8.266,6.21875,6.620689655172414,15.96875,14.655172413793103,17.3125,8.172413793103448,3.0,231.0,30.0,103.0
2013,136,1217,68,1307,62,N,0,108.1,109.9,63.3,63.7,54.3097,48.4022,49.5983,45.6749,-2.6,6.9,23.885,28.854,17.558,25.971,6.37037037037037,6.411764705882353,17.14814814814815,17.08823529411765,4.703703703703703,7.029411764705882,74.0,53.0,140.0,16.0
2013,136,1257,79,1299,48,N,0,117.7,93.2,65.8,65.5,50.5432,45.6674,39.9826,42.5727,9.0,-11.5,70.481,0.2,31.558,9.659,5.823529411764706,5.794117647058823,16.029411764705884,14.705882352941176,15.588235294117647,0.20588235294117646,7.0,311.0,1.0,96.0
2013,136,1266,59,1172,58,N,0,113.2,112.1,63.3,63.9,49.6475,53.1196,40.9436,38.9239,4.5,-1.4,71.951,23.91,31.449,13.113,4.258064516129032,7.5,15.709677419354838,16.46875,6.258064516129032,11.09375,24.0,32.0,45.0,136.0
2013,136,1272,54,1388,52,N,0,107.3,116.1,68.3,62.9,52.4384,53.6859,37.2284,36.9658,4.5,2.5,72.385,20.444,18.445,19.997,6.176470588235294,7.84375,14.558823529411764,14.90625,10.705882352941176,11.5625,85.0,11.0,17.0,73.0
2013,136,1276,71,1355,56,N,0,121.9,112.0,64.0,62.6,54.5579,53.3505,28.3956,32.9897,6.2,-3.2,74.354,8.145,32.68,13.855,7.34375,7.838709677419355,11.71875,14.161290322580646,11.4375,6.290322580645161,1.0,33.0,37.0,223.0
2013,136,1277,65,1434,54,N,0,112.6,110.7,63.1,64.3,50.5933,55.6735,36.5696,41.7476,6.7,-0.8,87.215,25.855,37.025,13.999,4.96875,7.4375,13.78125,15.53125,8.125,8.875,29.0,44.0,7.0,111.0
2013,136,1332,68,1329,55,N,0,106.6,109.0,67.9,66.1,49.2891,48.8403,38.3412,40.507,2.9,3.2,45.898,72.871,23.326,26.462,5.029411764705882,5.5625,15.764705882352942,17.25,8.117647058823529,9.53125,105.0,66.0,11.0,14.0
2013,136,1387,64,1308,44,N,0,108.6,104.7,63.8,63.8,50.3863,49.2926,44.0397,47.0289,3.8,-3.1,16.692,18.788,21.79,14.948,6.151515151515151,4.0,16.303030303030305,16.303030303030305,10.575757575757576,5.151515151515151,71.0,137.0,8.0,76.0
2013,136,1393,81,1285,34,N,0,113.1,104.9,63.1,62.7,48.9969,52.8986,36.7641,40.6456,5.1,-1.4,74.073,13.694,31.803,11.573,6.057142857142857,6.758620689655173,13.914285714285715,16.0,11.257142857142858,4.827586206896552,26.0,134.0,6.0,173.0
2013,136,1433,88,1103,42,N,0,114.0,106.8,66.4,65.2,51.2929,51.052,29.8261,36.9878,2.6,0.3,39.731,28.109,22.954,14.733,7.9411764705882355,6.935483870967742,13.382352941176471,13.451612903225806,12.529411764705882,9.67741935483871,20.0,101.0,36.0,50.0
2013,136,1455,73,1338,55,N,0,111.8,115.6,63.8,59.3,50.0231,51.7465,36.5189,37.5211,2.2,3.1,6.608,83.195,22.177,27.112,6.588235294117647,5.0625,13.676470588235293,13.40625,8.735294117647058,14.15625,35.0,12.0,20.0,21.0
2013,137,1166,67,1153,63,N,0,118.3,105.9,63.8,63.0,58.2094,46.1538,34.2189,35.4559,3.5,1.7,38.512,45.606,22.691,29.557,8.764705882352942,6.818181818181818,13.264705882352942,13.515151515151516,12.294117647058824,7.878787878787879,5.0,118.0,66.0,15.0
2013,137,1181,73,1107,61,N,0,119.1,102.6,66.7,61.7,53.8613,49.6281,39.154,40.0458,7.5,-4.5,84.2,0.2,29.848,11.678,7.75,6.0,15.84375,14.764705882352942,12.875,4.117647058823529,4.0,171.0,26.0,144.0
2013,137,1195,78,1207,68,N,0,104.9,107.6,67.9,61.2,51.5813,51.1063,35.1908,36.8162,-4.0,6.6,10.319,83.628,14.203,31.664,6.625,5.870967741935484,13.28125,12.709677419354838,5.03125,8.838709677419354,136.0,80.0,99.0,4.0
2013,137,1196,79,1322,47,N,0,117.2,106.6,61.9,71.9,55.2514,48.9772,31.0602,40.2688,4.1,-3.2,74.049,0.2,24.664,12.973,8.393939393939394,5.7407407407407405,10.818181818181818,17.333333333333332,17.939393939393938,5.518518518518518,9.0,106.0,3.0,195.0
2013,137,1228,57,1160,49,N,0,110.6,106.5,64.6,63.7,47.5802,48.3221,31.0124,40.9396,2.4,1.4,73.254,58.643,36.349,29.032,7.696969696969697,5.40625,13.06060606060606,15.375,3.212121212121212,4.375,46.0,109.0,44.0,23.0
2013,137,1231,83,1241,62,N,0,120.8,100.2,66.0,62.9,54.7692,47.5786,45.865,36.7852,7.8,-8.9,80.895,18.227,32.801,10.325,7.303030303030303,5.735294117647059,18.939393939393938,14.382352941176471,17.545454545454547,0.8235294117647058,2.0,218.0,19.0,141.0
2013,137,1235,76,1323,58,N,0,117.5,114.6,68.3,60.3,53.766,52.1514,32.9702,32.0373,0.7,3.9,48.784,75.953,27.483,29.503,9.848484848484848,6.588235294117647,14.636363636363637,12.588235294117647,8.424242424242424,7.235294117647059,8.0,17.0,123.0,86.0
2013,137,1242,64,1443,57,N,0,,,,,,,,,,,,,,,,,,,,,,,,
2013,137,1247,63,1243,61,N,0,111.8,113.5,64.6,61.4,51.8902,49.0726,31.3309,31.7362,0.3,5.4,25.678,59.851,23.333,29.676,7.6,6.818181818181818,13.366666666666667,12.515151515151516,6.466666666666667,7.2727272727272725,34.0,23.0,87.0,52.0
2013,137,1274,78,1334,49,N,0,113.6,106.1,61.9,62.2,51.9309,50.5233,34.5528,37.6744,6.3,-5.1,61.939,1.732,27.681,15.835,6.818181818181818,6.46875,12.969696969696969,13.9375,9.242424242424242,1.84375,22.0,114.0,18.0,158.0
2013,137,1278,83,1417,63,N,0,114.8,111.1,62.3,68.1,49.374,49.1084,41.5896,33.13,2.1,3.3,46.837,92.53,34.85,26.831,5.21875,4.911764705882353,15.46875,14.470588235294118,6.75,5.794117647058823,16.0,42.0,46.0,67.0
2013,137,1279,57,1458,46,N,0,112.3,108.3,69.2,60.4,49.148,48.5969,38.8341,29.6939,1.6,4.6,66.788,59.918,21.197,37.133,6.794117647058823,7.411764705882353,16.676470588235293,10.588235294117647,10.617647058823529,9.617647058823529,30.0,73.0,51.0,2.0
2013,137,1314,78,1437,71,N,0,112.2,106.3,69.6,66.4,49.2673,47.2957,28.1528,50.5585,2.5,0.3,89.557,73.986,29.188,32.168,7.333333333333333,6.09375,12.181818181818182,18.96875,7.0606060606060606,2.5,31.0,113.0,47.0,29.0
2013,137,1326,95,1233,70,N,0,115.1,114.4,63.6,69.7,50.632,52.113,35.44,32.716,7.2,-5.9,82.682,22.901,34.432,15.075,6.03030303030303,8.393939393939394,13.090909090909092,15.757575757575758,11.363636363636363,4.9393939393939394,14.0,18.0,9.0,256.0
2013,137,1361,70,1328,55,N,0,107.7,111.1,65.5,65.2,48.5294,47.8839,35.3496,35.4856,0.4,0.3,33.671,58.608,25.928,27.937,5.9,4.967741935483871,13.833333333333334,15.838709677419354,7.1,4.935483870967742,78.0,41.0,13.0,80.0
2013,137,1396,76,1301,72,N,0,111.3,116.8,65.6,66.8,48.9678,54.2023,35.5992,40.916,1.5,2.2,30.212,88.25,24.902,27.234,7.28125,5.294117647058823,15.09375,16.0,4.65625,7.470588235294118,39.0,10.0,100.0,122.0
2013,138,1112,74,1217,51,N,0,115.4,108.1,65.5,63.3,52.4832,54.3097,37.3513,49.5983,4.6,-2.6,89.719,23.885,26.545,17.558,7.65625,6.37037037037037,15.5625,17.14814814814815,9.59375,4.703703703703703,13.0,74.0,32.0,140.0
2013,138,1257,82,1161,56,N,0,117.7,117.9,65.8,63.8,50.5432,49.1558,39.9826,44.0632,9.0,1.9,70.481,33.913,31.558,23.522,5.823529411764706,5.129032258064516,16.029411764705884,17.258064516129032,15.588235294117647,8.709677419354838,7.0,6.0,1.0,104.0
2013,138,1266,74,1139,72,N,0,113.2,110.5,63.3,63.6,49.6475,50.6944,40.9436,38.3547,4.5,4.7,71.951,60.376,31.449,29.694,4.258064516129032,6.545454545454546,15.709677419354838,14.0,6.258064516129032,4.909090909090909,24.0,47.0,45.0,48.0
2013,138,1276,78,1433,53,N,0,121.9,114.0,64.0,66.4,54.5579,51.2929,28.3956,29.8261,6.2,2.6,74.354,39.731,32.68,22.954,7.34375,7.9411764705882355,11.71875,13.382352941176471,11.4375,12.529411764705882,1.0,20.0,37.0,36.0
2013,138,1277,70,1272,48,N,0,112.6,107.3,63.1,68.3,50.5933,52.4384,36.5696,37.2284,6.7,4.5,87.215,72.385,37.025,18.445,4.96875,6.176470588235294,13.78125,14.558823529411764,8.125,10.705882352941176,29.0,85.0,7.0,17.0
2013,138,1332,74,1387,57,N,0,106.6,108.6,67.9,63.8,49.2891,50.3863,38.3412,44.0397,2.9,3.8,45.898,16.692,23.326,21.79,5.029411764705882,6.151515151515151,15.764705882352942,16.303030303030305,8.117647058823529,10.575757575757576,105.0,71.0,11.0,8.0
2013,138,1393,66,1143,60,N,0,113.1,107.3,63.1,64.9,48.9969,48.0,36.7641,31.2,5.1,0.5,74.073,60.347,31.803,27.791,6.057142857142857,4.032258064516129,13.914285714285715,12.870967741935484,11.257142857142858,3.161290322580645,26.0,88.0,6.0,39.0
2013,138,1455,76,1211,70,N,0,111.8,120.5,63.8,63.3,50.0231,54.9277,36.5189,40.8141,2.2,7.6,6.608,33.185,22.177,22.395,6.588235294117647,6.21875,13.676470588235293,15.96875,8.735294117647058,17.3125,35.0,3.0,20.0,30.0
